timestamp,type,total,truck_id
2025-03-24 14:43:00,cash,8.2,2
2025-03-24 14:44:00,card,8.1,2
2025-03-24 14:44:00,card,7.0,2
2025-03-24 14:45:00,cash,8.1,2
2025-03-24 14:46:00,cash,8.6,2
2025-03-24 14:47:00,card,8.8,2
2025-03-24 14:48:00,cash,8.8,2
2025-03-24 14:49:00,card,8.1,2
2025-03-24 14:50:00,card,8.2,2
2025-03-24 14:50:00,cash,8.7,2
2025-03-24 14:51:00,cash,7.0,2
2025-03-24 14:52:00,card,7.0,2
2025-03-24 14:52:00,cash,7.0,2
2025-03-24 14:52:00,card,8.3,2
2025-03-24 14:53:00,cash,7.0,2
2025-03-24 14:54:00,cash,7.0,2
2025-03-24 14:54:00,cash,8.7,2
2025-03-24 14:55:00,card,7.0,2
2025-03-24 14:55:00,cash,8.2,2
2025-03-24 14:55:00,card,8.4,2
2025-03-24 14:57:00,card,8.5,2
2025-03-24 14:58:00,card,8.9,2
2025-03-24 14:58:00,card,8.4,2
2025-03-24 14:58:00,card,8.6,2
2025-03-24 14:59:00,cash,7.0,2
